,TCONST,TITLE,YEAR,BECHDEL,SCORES,VOTES,BUDGETS,RELEASED_DAY,RELEASED_MON,RELEASED_YEAR,WINNER,COUNTRY
237,tt0041719,orpheus,1950.0,1.0,8.0,9241.0,410000.0,29.0,11.0,1950.0,0.0,35
240,tt0042208,the asphalt jungle,1950.0,0.0,7.9,21900.0,1232000.0,1.0,6.0,1950.0,0.0,35
255,tt0043972,the river,1951.0,1.0,7.6,5085.0,1100000.0,19.0,12.0,1951.0,0.0,2
254,tt0043278,an american in paris,1951.0,1.0,7.2,27585.0,2723903.0,11.0,11.0,1951.0,1.0,35
253,tt0044829,the lavender hill mob,1951.0,0.0,7.7,11532.0,290000.0,10.0,9.0,1951.0,0.0,4
252,tt0044079,strangers on a train,1951.0,1.0,8.0,115033.0,1200000.0,30.0,6.0,1951.0,0.0,35
251,tt0043456,the day the earth stood still,1951.0,0.0,7.8,72627.0,1200000.0,25.0,12.0,1951.0,0.0,8
249,tt0043265,the african queen,1951.0,0.0,7.8,66787.0,1000000.0,21.0,3.0,1952.0,0.0,35
248,tt0044081,a streetcar named desire,1951.0,1.0,8.0,92180.0,1800000.0,1.0,12.0,1951.0,0.0,15
247,tt0043924,a place in the sun,1951.0,0.0,7.8,18253.0,2295304.0,11.0,10.0,1951.0,0.0,2
246,tt0042619,diary of a country priest,1951.0,1.0,8.0,8516.0,690000.0,5.0,4.0,1954.0,0.0,35
250,tt0043338,ace in the hole,1951.0,1.0,8.2,24741.0,1800000.0,4.0,7.0,1951.0,0.0,35
262,tt0045061,the quiet man,1952.0,0.0,7.8,32061.0,1750000.0,14.0,9.0,1952.0,0.0,35
265,tt0045274,umberto d.,1952.0,0.0,8.2,20365.0,5000000.0,7.0,11.0,1955.0,0.0,35
264,tt0044837,limelight,1952.0,1.0,8.1,16292.0,900000.0,31.0,10.0,1952.0,0.0,2
263,tt0044706,high noon,1952.0,1.0,8.0,90978.0,730000.0,30.0,7.0,1952.0,0.0,35
261,tt0043511,europa '51,1952.0,0.0,7.6,2794.0,240000.0,3.0,11.0,1954.0,0.0,35
266,tt0044487,the golden coach,1952.0,0.0,7.2,2336.0,900000.0,5.0,1.0,1954.0,0.0,35
259,tt0045152,singin' in the rain,1952.0,0.0,8.3,199327.0,2540800.0,11.0,4.0,1952.0,0.0,35
258,tt0043686,forbidden games,1952.0,1.0,8.0,10067.0,180000.0,8.0,12.0,1952.0,0.0,35
257,tt0044391,the bad and the beautiful,1952.0,0.0,7.9,11792.0,1558000.0,9.0,2.0,1953.0,0.0,8
256,tt0044672,the greatest show on earth,1952.0,0.0,6.7,11719.0,4000000.0,10.0,1.0,1952.0,1.0,35
260,tt0044741,ikiru,1952.0,1.0,8.3,59284.0,40000.0,25.0,3.0,1956.0,0.0,35
275,tt0046487,monsieur hulot's holiday,1953.0,0.0,7.5,15215.0,999000.0,16.0,6.0,1954.0,0.0,35
274,tt0045555,the big heat,1953.0,0.0,8.0,20965.0,1350000.0,6.0,12.0,1953.0,0.0,6
273,tt0045537,the band wagon,1953.0,0.0,7.5,9091.0,2169120.0,7.0,8.0,1953.0,0.0,35
272,tt0046250,roman holiday,1953.0,1.0,8.0,118308.0,1500000.0,2.0,9.0,1953.0,0.0,35
276,tt0046022,the earrings of madame de...,1953.0,0.0,8.0,7984.0,540000.0,19.0,7.0,1954.0,0.0,35
270,tt0046268,the wages of fear,1953.0,0.0,8.1,48725.0,2600000.0,16.0,2.0,1955.0,0.0,35
269,tt0046478,ugetsu,1953.0,1.0,8.2,18124.0,165000.0,7.0,9.0,1954.0,0.0,35
268,tt0046438,tokyo story,1953.0,1.0,8.2,44463.0,720000.0,13.0,3.0,1972.0,0.0,35
267,tt0045793,from here to eternity,1953.0,1.0,7.7,39731.0,1650000.0,28.0,8.0,1953.0,1.0,35
271,tt0046303,shane,1953.0,1.0,7.6,33789.0,3100000.0,1.0,10.0,1953.0,0.0,2
286,tt0047445,sansho the bailiff,1954.0,0.0,8.4,12692.0,1260000.0,31.0,3.0,1954.0,0.0,6
285,tt0047396,rear window,1954.0,1.0,8.5,403404.0,1000000.0,4.0,8.0,1954.0,0.0,35
284,tt0047478,seven samurai,1954.0,0.0,8.7,287206.0,2000000.0,19.0,11.0,1956.0,0.0,35
283,tt0047136,johnny guitar,1954.0,1.0,7.7,13983.0,999999.0,23.0,8.0,1954.0,0.0,35
282,tt0047472,seven brides for seven brothers,1954.0,1.0,7.4,19619.0,2540000.0,6.0,8.0,1954.0,0.0,35
281,tt0047296,on the waterfront,1954.0,1.0,8.2,129888.0,910000.0,22.0,6.0,1954.0,1.0,6
279,tt0047522,a star is born,1954.0,1.0,7.7,14176.0,5019770.0,16.0,10.0,1954.0,0.0,35
278,tt0046828,carmen jones,1954.0,1.0,6.9,4096.0,750000.0,28.0,10.0,1954.0,0.0,35
277,tt0047469,senso,1954.0,0.0,7.6,5443.0,4120000.0,8.0,7.0,1968.0,0.0,35
280,tt0047528,la strada,1954.0,0.0,8.0,53484.0,841000.0,16.0,7.0,1956.0,0.0,35
293,tt0046911,diabolique,1955.0,1.0,8.1,57294.0,1789546.0,21.0,11.0,1955.0,0.0,35
295,tt0047849,bad day at black rock,1955.0,0.0,7.7,17533.0,1271000.0,15.0,5.0,1955.0,0.0,6
294,tt0048021,rififi,1955.0,1.0,8.2,23143.0,200000.0,5.0,6.0,1956.0,0.0,35
292,tt0048545,rebel without a cause,1955.0,1.0,7.7,76534.0,1500000.0,29.0,10.0,1955.0,0.0,35
296,tt0048028,east of eden,1955.0,0.0,7.9,37136.0,5130555.0,10.0,4.0,1955.0,0.0,35
290,tt0048473,pather panchali,1955.0,1.0,8.5,19509.0,14613.0,26.0,8.0,1955.0,0.0,16
289,tt0048356,marty,1955.0,1.0,7.7,19367.0,343000.0,10.0,6.0,1955.0,1.0,31
288,tt0048424,the night of the hunter,1955.0,0.0,8.0,75829.0,795000.0,24.0,11.0,1955.0,0.0,5
287,tt0048641,smiles of a summer night,1955.0,1.0,7.9,11172.0,45006.0,23.0,12.0,1957.0,0.0,35
291,tt0048261,kiss me deadly,1955.0,0.0,7.6,16872.0,410000.0,8.0,5.0,1955.0,0.0,35
306,tt0049902,a man escaped,1956.0,0.0,8.2,16190.0,3960000.0,26.0,8.0,1957.0,0.0,35
305,tt0049730,the searchers,1956.0,0.0,8.0,73645.0,3750000.0,26.0,5.0,1956.0,0.0,35
304,tt0048960,around the world in 80 days,1956.0,1.0,6.8,22352.0,6000000.0,17.0,10.0,1956.0,1.0,35
303,tt0049406,the killing,1956.0,1.0,8.0,74110.0,320000.0,6.0,6.0,1956.0,0.0,35
302,tt0049833,the ten commandments,1956.0,0.0,7.9,57914.0,13282712.0,5.0,10.0,1956.0,0.0,35
307,tt0049366,invasion of the body snatchers,1956.0,1.0,7.8,41141.0,417000.0,5.0,2.0,1956.0,0.0,35
300,tt0047892,bob le flambeur,1956.0,0.0,7.8,9463.0,2962912.0,24.0,8.0,1956.0,0.0,2
299,tt0049012,the burmese harp,1956.0,0.0,8.1,4945.0,1420000.0,28.0,4.0,1967.0,0.0,35
298,tt0048956,aparajito,1956.0,1.0,8.2,9728.0,62455.0,11.0,10.0,1956.0,0.0,16
297,tt0049966,written on the wind,1956.0,0.0,7.5,9158.0,285666.0,25.0,12.0,1956.0,0.0,35
301,tt0049261,giant,1956.0,1.0,7.7,31390.0,5400000.0,24.0,11.0,1956.0,0.0,35
317,tt0050371,a face in the crowd,1957.0,1.0,8.2,12223.0,1855000.0,1.0,6.0,1957.0,0.0,35
316,tt0050083,12 angry men,1957.0,1.0,8.9,603296.0,350000.0,10.0,4.0,1957.0,0.0,35
315,tt0050976,the seventh seal,1957.0,0.0,8.2,144931.0,150000.0,13.0,10.0,1958.0,0.0,35
314,tt0050783,nights of cabiria,1957.0,1.0,8.1,39032.0,250000.0,16.0,10.0,1957.0,0.0,2
313,tt0050986,wild strawberries,1957.0,1.0,8.2,85098.0,3250000.0,22.0,6.0,1959.0,0.0,35
312,tt0050613,throne of blood,1957.0,1.0,8.1,40131.0,2380000.0,22.0,11.0,1961.0,0.0,35
310,tt0050212,the bridge on the river kwai,1957.0,0.0,8.2,187486.0,3000000.0,14.0,12.0,1957.0,1.0,35
309,tt0050419,funny face,1957.0,1.0,7.1,24150.0,3000000.0,25.0,4.0,1957.0,0.0,14
308,tt0051036,sweet smell of success,1957.0,1.0,8.1,24629.0,2600000.0,4.0,7.0,1957.0,0.0,35
311,tt0050825,paths of glory,1957.0,1.0,8.4,158946.0,935000.0,1.0,11.0,1957.0,0.0,1
327,tt0051459,cat on a hot tin roof,1958.0,1.0,8.0,40960.0,3000000.0,29.0,8.0,1958.0,0.0,35
326,tt0051658,gigi,1958.0,1.0,6.8,17916.0,3319355.0,25.0,6.0,1958.0,1.0,35
325,tt0051994,a night to remember,1958.0,0.0,7.9,12446.0,1680000.0,16.0,12.0,1958.0,0.0,35
324,tt0051790,"ivan the terrible, part two",1958.0,0.0,7.8,6164.0,2574000.0,24.0,11.0,1959.0,0.0,35
323,tt0051554,horror of dracula,1958.0,1.0,7.4,18817.0,81000.0,16.0,6.0,1958.0,0.0,14
321,tt0052357,vertigo,1958.0,1.0,8.3,324099.0,2479000.0,21.0,7.0,1958.0,0.0,8
320,tt0050706,mon oncle,1958.0,1.0,7.8,16882.0,110000.0,3.0,11.0,1958.0,0.0,35
319,tt0051525,the defiant ones,1958.0,0.0,7.7,11997.0,778000.0,27.0,9.0,1958.0,0.0,35
318,tt0052080,ashes and diamonds,1958.0,0.0,7.9,9336.0,1565648.0,29.0,5.0,1961.0,0.0,35
322,tt0052311,touch of evil,1958.0,1.0,8.0,93162.0,829000.0,23.0,4.0,1958.0,0.0,35
336,tt0053168,pickpocket,1959.0,0.0,7.8,17245.0,2630000.0,16.0,12.0,1959.0,0.0,2
335,tt0053226,room at the top,1959.0,0.0,7.6,4601.0,280000.0,22.0,1.0,1959.0,0.0,14
334,tt0052893,hiroshima mon amour,1959.0,0.0,8.0,25075.0,2500000.0,16.0,5.0,1960.0,0.0,35
333,tt0053198,the 400 blows,1959.0,0.0,8.1,93136.0,444000.0,16.0,11.0,1959.0,0.0,35
337,tt0052572,the world of apu,1959.0,0.0,8.4,9983.0,90500.0,4.0,10.0,1960.0,0.0,35
331,tt0053125,north by northwest,1959.0,1.0,8.3,274719.0,3101000.0,26.0,9.0,1959.0,0.0,6
330,tt0053291,some like it hot,1959.0,1.0,8.2,223022.0,2883848.0,14.0,4.0,1959.0,0.0,6
329,tt0053221,rio bravo,1959.0,1.0,8.0,51343.0,3690000.0,4.0,4.0,1959.0,0.0,35
328,tt0052618,ben-hur,1959.0,1.0,8.1,202956.0,15900000.0,29.0,1.0,1960.0,1.0,8
332,tt0052561,anatomy of a murder,1959.0,1.0,8.0,54462.0,4000200.0,1.0,7.0,1959.0,0.0,35
347,tt0054248,rocco and his brothers,1960.0,1.0,8.3,14503.0,390000.0,26.0,6.0,1961.0,0.0,35
346,tt0053604,the apartment,1960.0,0.0,8.3,146041.0,3000000.0,16.0,9.0,1960.0,1.0,2
345,tt0054389,shoot the piano player,1960.0,1.0,7.6,15607.0,150719.0,23.0,7.0,1962.0,0.0,35
344,tt0053472,breathless,1960.0,1.0,7.9,65151.0,220000.0,7.0,2.0,1961.0,0.0,35
343,tt0053779,la dolce vita,1960.0,1.0,8.1,59459.0,6500000.0,19.0,4.0,1961.0,0.0,35
342,tt0053619,l'avventura,1960.0,0.0,7.9,23167.0,3920000.0,4.0,3.0,1961.0,0.0,35
340,tt0054269,saturday night and sunday morning,1960.0,0.0,7.6,6913.0,100000.0,3.0,4.0,1961.0,0.0,35
339,tt0054167,peeping tom,1960.0,1.0,7.7,27260.0,135000.0,15.0,5.0,1962.0,0.0,35
338,tt0054215,psycho,1960.0,1.0,8.5,544154.0,806947.0,8.0,9.0,1960.0,0.0,35
341,tt0054331,spartacus,1960.0,1.0,7.9,114145.0,12000000.0,17.0,11.0,1960.0,0.0,8
354,tt0055506,a taste of honey,1961.0,1.0,7.6,4265.0,121602.0,30.0,4.0,1962.0,0.0,35
356,tt0055630,yojimbo,1961.0,1.0,8.3,99434.0,4888000.0,13.0,9.0,1961.0,0.0,35
355,tt0054698,breakfast at tiffany's,1961.0,0.0,7.7,152520.0,2500000.0,6.0,10.0,1961.0,0.0,35
353,tt0055093,lola,1961.0,1.0,7.6,4373.0,70000.0,14.0,10.0,1962.0,0.0,35
357,tt0054632,last year at marienbad,1961.0,0.0,7.9,18142.0,4788000.0,7.0,3.0,1962.0,0.0,35
351,tt0054997,the hustler,1961.0,0.0,8.0,70946.0,2000000.0,25.0,9.0,1961.0,0.0,35
348,tt0055614,west side story,1961.0,1.0,7.6,88532.0,6000000.0,23.0,12.0,1961.0,1.0,6
352,tt0055601,viridiana,1961.0,0.0,8.2,19910.0,5300111.0,19.0,3.0,1962.0,0.0,35
350,tt0055499,through a glass darkly,1961.0,1.0,8.1,20129.0,7888444.0,16.0,10.0,1961.0,0.0,4
349,tt0054130,la notte,1961.0,1.0,8.0,15514.0,6650000.0,19.0,2.0,1962.0,0.0,35
367,tt0056592,to kill a mockingbird,1962.0,1.0,8.3,274778.0,2000000.0,16.0,3.0,1963.0,0.0,35
366,tt0055032,jules and jim,1962.0,1.0,7.8,33652.0,999999.0,23.0,1.0,1962.0,0.0,2
365,tt0056663,vivre sa vie,1962.0,0.0,8.0,23774.0,64000.0,20.0,9.0,1962.0,0.0,2
363,tt0056732,the exterminating angel,1962.0,0.0,8.2,24976.0,111000.0,21.0,8.0,1967.0,0.0,35
364,tt0056736,l'eclisse,1962.0,0.0,7.9,15052.0,16222888.0,20.0,12.0,1962.0,0.0,35
361,tt0056218,the manchurian candidate,1962.0,0.0,8.0,67828.0,2200000.0,24.0,10.0,1962.0,0.0,35
360,tt0056172,lawrence of arabia,1962.0,1.0,8.3,245082.0,15000000.0,11.0,12.0,1962.0,1.0,14
359,tt0056687,what ever happened to baby jane?,1962.0,1.0,8.1,45614.0,980000.0,31.0,10.0,1962.0,0.0,35
358,tt0056217,the man who shot liberty valance,1962.0,0.0,8.1,63118.0,3200000.0,22.0,4.0,1962.0,0.0,35
362,tt0056291,knife in the water,1962.0,0.0,7.6,18001.0,99000.0,28.0,10.0,1963.0,0.0,35
374,tt0056869,the birds,1963.0,0.0,7.7,156114.0,2500000.0,29.0,3.0,1963.0,0.0,35
377,tt0057590,tom jones,1963.0,1.0,6.6,10531.0,1000000.0,27.0,6.0,1963.0,1.0,14
376,tt0057115,the great escape,1963.0,0.0,8.2,206408.0,4000000.0,4.0,7.0,1963.0,0.0,35
375,tt0057495,shock corridor,1963.0,1.0,7.5,9936.0,85000.0,19.0,6.0,1964.0,0.0,12
373,tt0056801,8 1/2,1963.0,0.0,8.1,100028.0,900000.0,25.0,6.0,1963.0,0.0,35
368,tt0057163,hud,1963.0,1.0,7.9,17634.0,2500000.0,29.0,5.0,1963.0,0.0,35
371,tt0057578,this sporting life,1963.0,0.0,7.8,5345.0,279063.0,22.0,5.0,1963.0,0.0,2
370,tt0057091,the leopard,1963.0,0.0,8.1,20412.0,1663370.0,29.0,3.0,1963.0,0.0,12
369,tt0056868,billy liar,1963.0,0.0,7.4,5191.0,15000.0,16.0,12.0,1963.0,0.0,35
372,tt0057345,contempt,1963.0,1.0,7.7,25091.0,900000.0,18.0,12.0,1964.0,0.0,35
387,tt0057869,band of outsiders,1964.0,1.0,7.8,20280.0,120000.0,5.0,8.0,1964.0,0.0,2
386,tt0058385,my fair lady,1964.0,1.0,7.8,80208.0,17000000.0,25.0,12.0,1964.0,1.0,35
385,tt0058625,woman in the dunes,1964.0,1.0,8.5,14987.0,1222555.0,25.0,10.0,1964.0,0.0,35
383,tt0058715,the gospel according to st. matthew,1964.0,0.0,7.8,9675.0,40000.0,3.0,3.0,1965.0,0.0,2
384,tt0058150,goldfinger,1964.0,1.0,7.7,159720.0,3000000.0,9.0,1.0,1965.0,0.0,35
381,tt0058138,gertrud,1964.0,0.0,7.5,4976.0,107000.0,2.0,6.0,1966.0,0.0,35
378,tt0057012,dr. strangelove or: how i learned to stop worrying and love the bomb,1964.0,1.0,8.4,418292.0,1800000.0,29.0,1.0,1964.0,0.0,35
382,tt0058331,mary poppins,1964.0,1.0,7.8,144477.0,6000000.0,18.0,6.0,1965.0,0.0,35
380,tt0058450,the umbrellas of cherbourg,1964.0,0.0,7.8,20783.0,33000.0,16.0,12.0,1964.0,0.0,35
379,tt0058182,a hard day's night,1964.0,0.0,7.7,37099.0,560000.0,7.0,7.0,1964.0,0.0,14
396,tt0059113,doctor zhivago,1965.0,1.0,8.0,64876.0,11000000.0,31.0,12.0,1965.0,0.0,35
395,tt0059592,pierrot le fou,1965.0,0.0,7.7,25413.0,300000.0,8.0,1.0,1969.0,0.0,35
394,tt0059229,juliet of the spirits,1965.0,1.0,7.6,10365.0,8888888.0,3.0,11.0,1965.0,0.0,35
393,tt0059084,darling,1965.0,1.0,7.2,5277.0,400000.0,3.0,8.0,1965.0,0.0,35
397,tt0059415,loves of a blonde,1965.0,0.0,7.7,6592.0,175000.0,26.0,10.0,1966.0,0.0,35
391,tt0058642,shadows of forgotten ancestors,1965.0,0.0,8.0,5259.0,1500000.0,18.0,10.0,1965.0,0.0,17
390,tt0059646,repulsion,1965.0,1.0,7.7,44061.0,300000.0,3.0,10.0,1965.0,0.0,35
389,tt0058946,the battle of algiers,1965.0,0.0,8.1,47287.0,800000.0,20.0,9.0,1967.0,0.0,35
388,tt0059742,the sound of music,1965.0,0.0,8.0,184316.0,8200000.0,1.0,4.0,1965.0,1.0,35
392,tt0059012,chimes at midnight,1965.0,0.0,7.9,6895.0,800000.0,17.0,3.0,1967.0,0.0,35
407,tt0060675,"masculin, féminin",1966.0,0.0,7.6,11169.0,88000.0,22.0,3.0,1966.0,0.0,2
406,tt0061184,who's afraid of virginia woolf?,1966.0,0.0,8.0,64520.0,7500000.0,22.0,6.0,1966.0,0.0,35
405,tt0060138,au hasard balthazar,1966.0,0.0,7.9,15479.0,60000.0,25.0,5.0,1966.0,0.0,2
404,tt0060665,a man for all seasons,1966.0,1.0,7.8,28440.0,2000000.0,3.0,5.0,1967.0,1.0,2
